CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,tokenized_text,text_length,normalized_word_count,normalized_lexical_diversity,mean_vector,sentiment,sentiment_category,entities
Ugi28hnRXGuoEngCoAEC,9pr1oE34bIM,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do. Less than 1% of arrest end in shootings. Less than 1/4 of people killed by police are black. Courtesy the FBI statistics. Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about 5 to 1 in the general population. oh and ten years ago the crime rate and employment rate for blacks was better than it is now.,False,False,False,False,False,False,False,False,False,False,False,False,just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do less than  of arrest end in shootings less than  of people killed by police are black courtesy the fbi statistics maybe we should worry about why blacks commit much more crimes and yet they are out numbered about  to  in the general population oh and ten years ago the crime rate and employment rate for blacks was better than it is now,"['everyone', 'know', 'white', 'people', 'die', 'cop', 'black', 'even', 'though', 'black', 'get', 'arrested', 'double', 'rate', 'white', 'less', 'arrest', 'end', 'shooting', 'less', 'people', 'killed', 'police', 'black', 'courtesy', 'fbi', 'statistic', 'maybe', 'worry', 'black', 'commit', 'much', 'crime', 'yet', 'numbered', 'general', 'population', 'oh', 'ten', 'year', 'ago', 'crime', 'rate', 'employment', 'rate', 'black', 'better']",487,1.1138044555080193,1.1138044555080193,"[-0.04961544  0.06508291  0.01775881 -0.00545779  0.02449871 -0.11566732
  0.01392069  0.15733977 -0.05402454 -0.02993519 -0.03550076 -0.12433887
 -0.0300895   0.03736053  0.01531573 -0.04330222 -0.0004465  -0.08191124
 -0.0053505  -0.13052176  0.0338388   0.0452685   0.03514287 -0.06305126
 -0.02119826 -0.00022933 -0.04597573 -0.06100995 -0.05988502 -0.00869161
  0.08141264  0.03090147  0.01427738 -0.02836947 -0.02033944  0.08877694
  0.01580082 -0.06308244 -0.03979778 -0.1341145   0.00245679 -0.05870467
 -0.03607991  0.00126446  0.05491295 -0.01121929 -0.05051653 -0.02490608
  0.03775968  0.03480861  0.04890797 -0.06078902 -0.02674261  0.01432131
 -0.04971366  0.04833028  0.0540231  -0.01149324 -0.05874203  0.02351326
  0.02971777  0.03515145 -0.02749674 -0.00304483 -0.09124579  0.06338392
  0.01245481  0.05166773 -0.10641718  0.08178501 -0.0500482   0.0277087
  0.0860485  -0.03384855  0.05992978  0.01460279  0.00666214 -0.03635717
 -0.08272229  0.03987784 -0.02700791 -0.0062072  -0.05212003  0.0933862
 -0.00264305  0.0028665  -0.03671464  0.07568931  0.07890685  0.03029736
  0.09505453  0.05158444  0.00527156  0.01574458  0.12868081  0.08097256
  0.04006767 -0.08369157  0.02833387 -0.01455961]",0.1,Positivo,"['PERCENT', 'CARDINAL', 'ORG', 'CARDINAL', 'DATE']"
Ugi2D2J9ryibsngCoAEC,9pr1oE34bIM,12:28 - can someone please turn that into an auto-tune rap song by Stefan Molyneux? Please.,False,False,False,False,False,False,False,False,False,False,False,False,  can someone please turn that into an autotune rap song by stefan molyneux please,"['someone', 'please', 'turn', 'autotune', 'rap', 'song', 'stefan', 'molyneux', 'please']",91,-0.3493649492317206,-0.3493649492317206,"[-3.45681347e-02  4.67199422e-02  1.04629481e-02 -9.62809939e-03
  1.31239984e-02 -8.07667375e-02  1.26083754e-02  1.07939281e-01
 -3.34502980e-02 -1.79024376e-02 -2.42557004e-02 -8.41787159e-02
 -1.95130873e-02  2.56972071e-02  1.11931674e-02 -2.54130345e-02
 -1.12916320e-03 -5.73370159e-02 -2.63544871e-03 -8.99607688e-02
  2.38960516e-02  3.40708494e-02  2.09634155e-02 -4.06516120e-02
 -9.17252619e-03  1.21702661e-03 -3.11433952e-02 -4.58518974e-02
 -3.90435085e-02 -6.06994331e-03  5.90633526e-02  2.18243618e-02
  8.31062533e-03 -1.84225291e-02 -1.43141495e-02  5.71657903e-02
  1.19378511e-02 -4.44288664e-02 -2.48907544e-02 -9.37868506e-02
 -5.38976048e-04 -3.88906673e-02 -1.84759814e-02 -2.75970041e-03
  3.99261340e-02 -6.78053917e-03 -3.46941054e-02 -1.48474500e-02
  2.00072285e-02  2.66208127e-02  3.19515057e-02 -4.16995622e-02
 -1.78530402e-02  1.23873791e-02 -3.31632234e-02  3.57248783e-02
  3.74164879e-02 -3.73656512e-03 -4.09073271e-02  1.24118123e-02
  2.65125837e-02  2.23499462e-02 -1.66996196e-02 -8.95374222e-04
 -6.30292594e-02  4.29203995e-02  1.22572733e-02  3.62948515e-02
 -7.04938099e-02  5.81886843e-02 -3.42135727e-02  1.75699629e-02
  6.10141419e-02 -2.77612619e-02  3.68996188e-02  1.25808865e-02
  2.93927989e-03 -2.49200426e-02 -5.78908250e-02  2.95365602e-02
 -2.02853084e-02 -1.04090187e-03 -3.74762192e-02  6.28592521e-02
 -2.62986869e-05  7.60741811e-03 -2.75585596e-02  5.23956493e-02
  5.79220504e-02  2.18914989e-02  6.24328032e-02  3.30238119e-02
  2.81826523e-03  1.63665488e-02  9.04117599e-02  5.89110255e-02
  3.08114830e-02 -5.53235374e-02  1.62440315e-02 -1.19462702e-02]",0.0,Neutro,['PERSON']
Ugi3jDCc-p-YU3gCoAEC,9pr1oE34bIM,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",True,True,False,False,False,False,False,False,False,False,False,False,the guy was a monster he got what he deserved color didnt matter anyone that attacks a guy with a gun is gonna get shothe did a stupid illegal act tried hurting someone and got blasted give the cop a raise,"['guy', 'monster', 'got', 'deserved', 'color', 'didnt', 'matter', 'anyone', 'attack', 'guy', 'gun', 'gon', 'na', 'get', 'shothe', 'stupid', 'illegal', 'act', 'tried', 'hurting', 'someone', 'got', 'blasted', 'give', 'cop', 'raise']",217,0.11618895227637843,0.11618895227637843,"[-0.0404721   0.05166679  0.01171841 -0.00458839  0.01771758 -0.08807454
  0.00988472  0.11990616 -0.04117386 -0.02265727 -0.02866404 -0.09852188
 -0.02566724  0.0298388   0.01085446 -0.03508256 -0.00409683 -0.06262449
 -0.00184952 -0.10097202  0.02622283  0.03562002  0.02792685 -0.04782721
 -0.01685902 -0.00101283 -0.03476124 -0.04903358 -0.04516989 -0.00702784
  0.06469436  0.02350965  0.00930123 -0.01945456 -0.01624724  0.06980176
  0.01472089 -0.04778837 -0.03124288 -0.10426608  0.00495877 -0.04721389
 -0.02664561 -0.00047737  0.0432835  -0.00955837 -0.04005953 -0.02063133
  0.03049267  0.02532399  0.03668173 -0.04892876 -0.01732012  0.01077604
 -0.0390376   0.03864129  0.04099726 -0.00827963 -0.04638766  0.01580505
  0.0227176   0.02578039 -0.02017569 -0.001098   -0.07154597  0.04843956
  0.01024206  0.03955706 -0.08362866  0.0657298  -0.03868516  0.02131099
  0.06844663 -0.02734792  0.04741453  0.01450785  0.00531795 -0.02827148
 -0.06381223  0.03184739 -0.02296039 -0.00713208 -0.04346183  0.07192671
 -0.0025744   0.00285337 -0.0297369   0.05907932  0.0629921   0.02412688
  0.07468436  0.03782731  0.0021741   0.01466927  0.10153278  0.06556376
  0.03385803 -0.06336416  0.02266683 -0.01029534]",-0.6333333333333333,Negativo,[]
Ugi4EuOX3ajKEXgCoAEC,9pr1oE34bIM,Molyneux tête de noeud !,False,False,False,False,False,False,False,False,False,False,False,False,molyneux tête de noeud ,"['molyneux', 'tête', 'de', 'noeud']",24,-0.5969213889225352,-0.5969213889225352,"[-2.2800498e-02  2.4922634e-02  6.9138524e-04 -9.4426554e-03
  5.4322137e-03 -4.1581314e-02  3.9651520e-03  5.4051325e-02
 -1.8618284e-02 -1.0566814e-02 -1.1422534e-02 -3.5858084e-02
 -8.5264612e-03  5.4793921e-03 -1.3904421e-03 -1.4621928e-02
  1.5933940e-03 -3.5215892e-02  1.3835599e-03 -4.4320621e-02
  1.1506302e-02  1.5599667e-02  9.6114073e-03 -2.1973515e-02
 -3.9969059e-04  3.0679363e-03 -1.7503601e-02 -2.7728511e-02
 -2.8096056e-02 -5.6945579e-03  3.1841677e-02  1.2606284e-02
  8.4606428e-03 -7.4649728e-03 -1.3238562e-02  2.8482741e-02
  3.0768570e-06 -2.8435966e-02 -9.8218070e-03 -4.4421058e-02
  2.0983820e-03 -1.1627233e-02 -8.5247252e-03 -3.9813831e-03
  2.4837326e-02 -3.4613959e-03 -2.1122199e-02 -5.7798577e-03
  5.8315187e-03  1.7916031e-02  2.0131355e-02 -2.6320448e-02
 -7.5704958e-03  6.5998621e-03 -2.6334569e-02  8.8588716e-03
  9.7563146e-03  2.8433199e-03 -1.5860567e-02  1.3708715e-02
  8.1894975e-03  9.8924190e-03 -1.1891044e-02 -2.8085483e-03
 -3.0822309e-02  2.2768540e-02  7.8017749e-03  1.5907304e-02
 -3.0552961e-02  2.4621995e-02 -2.2989051e-02  7.0036743e-03
  2.5346696e-02 -7.1677184e-03  1.9135211e-02  7.3764920e-03
  9.8224673e-03 -6.1353333e-03 -2.4925239e-02  5.5349963e-03
 -5.8278507e-03  5.1406585e-03 -2.1104492e-02  3.0175727e-02
  4.4798730e-03  4.6622092e-03 -8.4304111e-03  2.8640423e-02
  2.8129345e-02  7.4126939e-03  2.9543679e-02  1.8607926e-02
  1.9343756e-03  1.0596466e-02  3.9766639e-02  3.5702888e-02
  1.6781107e-02 -2.7737178e-02  1.3842894e-02 -8.3977934e-03]",0.0,Neutro,"['ORG', 'PERSON']"
Ugi7qter96VmungCoAEC,9pr1oE34bIM,"moly loooooooooooooooooooooooves cops.  there are other witnesses.  also clueless about the 'riots'.  also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",False,False,False,False,False,False,False,False,False,False,False,False,moly loooooooooooooooooooooooves cops  there are other witnesses  also clueless about the riots  also about the decades of police violence and repression in the areaalso ignorant of the effects of marijuana,"['moly', 'loooooooooooooooooooooooves', 'cop', 'witness', 'also', 'clueless', 'riot', 'also', 'decade', 'police', 'violence', 'repression', 'areaalso', 'ignorant', 'effect', 'marijuana']",217,0.11618895227637843,0.11618895227637843,"[-0.04200542  0.0569152   0.01273495 -0.00915696  0.01936934 -0.09464095
  0.01355237  0.13440064 -0.04537226 -0.02851251 -0.0312534  -0.10658494
 -0.02424357  0.02867422  0.01653443 -0.04063305  0.00031423 -0.07308776
 -0.00536368 -0.11262403  0.02374562  0.04041238  0.02845959 -0.05655521
 -0.01753858 -0.00019445 -0.03922825 -0.05529756 -0.05177035 -0.00658453
  0.07190793  0.02558047  0.01229934 -0.02138998 -0.01974768  0.07918078
  0.01422416 -0.05360955 -0.03378625 -0.11534116  0.00594203 -0.0531396
 -0.02956943 -0.00231835  0.04962256 -0.00724517 -0.04556289 -0.01803281
  0.03281491  0.02970622  0.0405747  -0.05352237 -0.0249457   0.01650273
 -0.04653387  0.04306161  0.04759879 -0.01073688 -0.0543926   0.01743956
  0.02703898  0.03290357 -0.01868213 -0.00348847 -0.07798156  0.05448878
  0.01028711  0.04163409 -0.08973985  0.06586831 -0.04723308  0.0256304
  0.07760027 -0.02727299  0.05091986  0.01325169  0.00835539 -0.02891649
 -0.07056806  0.03555752 -0.02094963 -0.00573314 -0.04730035  0.08241536
 -0.00330895  0.00364939 -0.03417036  0.06739946  0.07087972  0.02641529
  0.081581    0.04890915  0.00342432  0.01289744  0.11153805  0.07315015
  0.03677801 -0.07441508  0.03074766 -0.01094934]",-0.125,Negativo,[]
Ugi90oP3_nO3lXgCoAEC,9pr1oE34bIM,"The 1,879 people the disliked this video are the problem. This man said nothing wrong. And until they change, which will not happen, it will not change. The good thing is you are still very out numbered.",False,False,False,False,False,False,False,False,False,False,False,False,the  people the disliked this video are the problem this man said nothing wrong and until they change which will not happen it will not change the good thing is you are still very out numbered,"['people', 'disliked', 'video', 'problem', 'man', 'said', 'nothing', 'wrong', 'change', 'happen', 'change', 'good', 'thing', 'still', 'numbered']",203,0.06446074099770076,0.06446074099770076,"[-5.24154007e-02  6.82672784e-02  1.65662579e-02 -6.11024071e-03
  2.45228093e-02 -1.17366359e-01  1.08251674e-02  1.55044004e-01
 -5.44112958e-02 -2.94338465e-02 -3.97656038e-02 -1.27181143e-01
 -3.01603973e-02  4.00092676e-02  2.00639926e-02 -4.48077619e-02
  1.08234142e-03 -8.43597576e-02 -5.06136566e-03 -1.31000832e-01
  3.58791649e-02  4.57024500e-02  3.41256447e-02 -6.53653815e-02
 -2.25383583e-02  4.77420917e-06 -4.86364551e-02 -6.51747808e-02
 -6.13722391e-02 -1.00364853e-02  8.42057467e-02  3.26616913e-02
  1.37785617e-02 -2.91332267e-02 -2.12391745e-02  9.29882526e-02
  1.72445849e-02 -6.41406551e-02 -4.17413451e-02 -1.33177787e-01
  3.39155016e-03 -6.08274676e-02 -3.36607099e-02 -2.35563173e-04
  5.58756962e-02 -1.42515656e-02 -5.05739264e-02 -2.59082802e-02
  3.76745500e-02  3.33320424e-02  5.00049554e-02 -6.30793944e-02
 -2.65937652e-02  1.49431461e-02 -4.85481434e-02  4.75650020e-02
  5.47986403e-02 -8.23213067e-03 -6.19573854e-02  2.19686497e-02
  2.89177205e-02  3.70525643e-02 -2.78443433e-02 -1.34259625e-03
 -9.24189687e-02  6.53225705e-02  1.19819399e-02  4.94497903e-02
 -1.06415294e-01  8.23258832e-02 -5.06567657e-02  2.54360456e-02
  8.91721323e-02 -3.29649821e-02  6.00485578e-02  1.64040159e-02
  7.52356881e-03 -3.68103720e-02 -8.45001265e-02  4.28048298e-02
 -2.78193410e-02 -3.97704355e-03 -5.39176427e-02  9.63167399e-02
  5.08989724e-05  5.25881117e-03 -3.88573930e-02  7.69269392e-02
  8.28820616e-02  2.95496713e-02  9.90945026e-02  5.31836674e-02
  6.91425847e-03  1.60752069e-02  1.29106373e-01  8.29146728e-02
  4.18691635e-02 -8.11146945e-02  2.79886276e-02 -1.40451714e-02]",0.05,Neutro,['CARDINAL']
UgiaCs0lyI-CGXgCoAEC,9pr1oE34bIM,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",False,False,False,False,False,False,False,False,False,False,False,False,if no state no cop no cop no shooting so the state is the problem right anarchocapitalists like steffan should agree with this nonsense,"['state', 'cop', 'cop', 'shooting', 'state', 'problem', 'right', 'anarchocapitalists', 'like', 'steffan', 'agree', 'nonsense']",143,-0.157231593053775,-0.157231593053775,"[-0.05539765  0.06707831  0.01845489 -0.0046896   0.02172441 -0.11782219
  0.01715021  0.16366038 -0.05834841 -0.03303381 -0.04018037 -0.12885754
 -0.03286616  0.03742761  0.01524341 -0.0476056  -0.00042751 -0.08379482
 -0.00656365 -0.13534376  0.02869714  0.04656672  0.03620594 -0.06493704
 -0.02292049 -0.00227911 -0.04919377 -0.06666343 -0.06126082 -0.00839849
  0.08936054  0.03205692  0.01588508 -0.02766342 -0.02389085  0.09466899
  0.01651531 -0.06538498 -0.04375871 -0.14102867  0.00496838 -0.06368273
 -0.03339335 -0.00157819  0.06010668 -0.0136218  -0.05244881 -0.02452769
  0.0387666   0.03446887  0.05161486 -0.06559721 -0.02526988  0.01814022
 -0.05433458  0.05174645  0.0573327  -0.00960176 -0.06506169  0.02005727
  0.03461955  0.03301262 -0.02523911 -0.0058293  -0.09479431  0.06616338
  0.01197644  0.05291422 -0.11372475  0.08001969 -0.04946827  0.03119813
  0.09399398 -0.03235487  0.06201557  0.01820211  0.00765916 -0.03823153
 -0.08912345  0.04401536 -0.0273097  -0.0093852  -0.05402897  0.09672716
 -0.0031935   0.00165842 -0.03959935  0.08115199  0.08204873  0.03367695
  0.10538967  0.05507666  0.00496311  0.01815217  0.13917036  0.08774875
  0.04748324 -0.08872577  0.03262606 -0.01917354]",0.2857142857142857,Positivo,['PERSON']
UgiAxtQoe6zezHgCoAEC,9pr1oE34bIM,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,True,True,False,False,True,False,False,False,False,False,False,False,racist piece of shit you reach for anything to justify murder it is extremely shameful how you slant facts in order to justify your racist and biased views ,"['racist', 'piece', 'shit', 'reach', 'anything', 'justify', 'murder', 'extremely', 'shameful', 'slant', 'fact', 'order', 'justify', 'racist', 'biased', 'view']",158,-0.10180850954090605,-0.10180850954090605,"[-0.02934846  0.04120338  0.00979759 -0.00023901  0.01507188 -0.0712607
  0.00967694  0.09581482 -0.03260715 -0.02016419 -0.02209175 -0.08024727
 -0.01638844  0.02168976  0.01047797 -0.02950058 -0.00142728 -0.05179862
 -0.00492619 -0.07988515  0.02194559  0.02935934  0.02094119 -0.03882156
 -0.01333594 -0.00026006 -0.02965987 -0.03889496 -0.03792665 -0.00513372
  0.05077273  0.02088326  0.01168474 -0.0179677  -0.01495247  0.05589529
  0.01063958 -0.03700829 -0.02566543 -0.08222158  0.00178859 -0.03951293
 -0.02021535 -0.00090346  0.0355198  -0.01013257 -0.03277466 -0.01572907
  0.02106565  0.02008838  0.03025709 -0.04089283 -0.01733952  0.01109482
 -0.03331985  0.03365914  0.0344956  -0.00604215 -0.03857999  0.01252776
  0.02034606  0.02288266 -0.01538542 -0.00245114 -0.05814144  0.03926181
  0.00436584  0.02819552 -0.06472869  0.04899434 -0.02819658  0.01762808
  0.05131869 -0.01952143  0.03893572  0.01266695  0.00351575 -0.02229109
 -0.05332226  0.02475894 -0.01977127 -0.00356355 -0.03103228  0.0557672
 -0.00492777  0.0052122  -0.02380201  0.04629371  0.05110675  0.01984818
  0.05818521  0.03162893  0.00222593  0.01309485  0.08044201  0.04985449
  0.02508728 -0.05215404  0.01562707 -0.01045311]",-0.1625,Negativo,[]
UgiBd5_JgZmkLXgCoAEC,9pr1oE34bIM,"Dear Mr. Stephen Molyneux, 40 minutes is a bit long, but you are 100% right! You respond only after all facts are in . BTW, I voted the thumb up and the number (5729 )did not even blink. ( I have tried the thumb down and must say the same thing happened = to be fair.....)  Thank you for your homework and your hard work. Obviously you spent a lot of time to present this case to us. Very nice of you. Obviously you care very much about your country.  All the best !",False,False,False,False,False,False,False,False,False,False,False,False,dear mr stephen molyneux  minutes is a bit long but you are  right you respond only after all facts are in  btw i voted the thumb up and the number  did not even blink  i have tried the thumb down and must say the same thing happened  to be fair  thank you for your homework and your hard work obviously you spent a lot of time to present this case to us very nice of you obviously you care very much about your country  all the best ,"['dear', 'mr', 'stephen', 'molyneux', 'minute', 'bit', 'long', 'right', 'respond', 'fact', 'btw', 'voted', 'thumb', 'number', 'even', 'blink', 'tried', 'thumb', 'must', 'say', 'thing', 'happened', 'fair', 'thank', 'homework', 'hard', 'work', 'obviously', 'spent', 'lot', 'time', 'present', 'case', 'u', 'nice', 'obviously', 'care', 'much', 'country', 'best']",466,1.036212138590003,1.036212138590003,"[-0.03033076  0.04029068  0.01116078 -0.00298809  0.01391783 -0.069924
  0.00871377  0.09505032 -0.03000777 -0.0182923  -0.02049515 -0.07396403
 -0.01862774  0.02258582  0.00997647 -0.02545764 -0.00040497 -0.05042163
 -0.00183294 -0.07944758  0.02271545  0.02930331  0.01829859 -0.03637203
 -0.01085794 -0.00071096 -0.02651434 -0.039062   -0.03436161 -0.00634491
  0.04938059  0.01944186  0.00776375 -0.01416541 -0.01496035  0.05464897
  0.0101169  -0.03939528 -0.02522577 -0.07934143  0.00403216 -0.03655293
 -0.01820652 -0.00136859  0.03352751 -0.00442709 -0.03016531 -0.0173942
  0.02162032  0.02160728  0.03126599 -0.03760846 -0.01802964  0.00933613
 -0.02988515  0.02927614  0.03182375 -0.00472875 -0.03546064  0.01297747
  0.0185866   0.01984474 -0.01567332 -0.00130813 -0.05524666  0.03760464
  0.0070882   0.02837019 -0.0645611   0.04960326 -0.0301085   0.01651472
  0.05230438 -0.02149886  0.03563027  0.00935879  0.0055819  -0.02218095
 -0.05212009  0.02525563 -0.01794068 -0.00272657 -0.03286134  0.057969
  0.00037783  0.00561304 -0.02197635  0.04713095  0.04755718  0.01876201
  0.05702213  0.02970279  0.00244632  0.01213239  0.0776133   0.0489231
  0.02427224 -0.04965118  0.0176956  -0.00894824]",0.17346371882086167,Positivo,"['PERSON', 'TIME', 'PERCENT', 'DATE']"
Ugibs9zqNcyXY3gCoAEC,9pr1oE34bIM,please do a follow-up video if u get enough new information. thx for your time and great work as always.,False,False,False,False,False,False,False,False,False,False,False,False,please do a followup video if u get enough new information thx for your time and great work as always,"['please', 'followup', 'video', 'u', 'get', 'enough', 'new', 'information', 'thx', 'time', 'great', 'work', 'always']",104,-0.3013316101872342,-0.3013316101872342,"[-0.04956633  0.06273817  0.01217174 -0.00778993  0.02329666 -0.10960522
  0.01362525  0.14945273 -0.05156964 -0.02793109 -0.03353976 -0.11832318
 -0.02893378  0.03582019  0.01386758 -0.03801462  0.00176921 -0.0816799
 -0.00221902 -0.12899493  0.03729835  0.04299745  0.03534458 -0.05945719
 -0.02226892  0.00155825 -0.04567214 -0.06074835 -0.05687974 -0.0074313
  0.08249986  0.02939389  0.01322822 -0.0246759  -0.01978562  0.08371921
  0.01493509 -0.06021531 -0.03886988 -0.12837029  0.00477313 -0.05903601
 -0.0321566   0.00131599  0.05581588 -0.01089552 -0.04807389 -0.0225779
  0.03717292  0.0337775   0.04565801 -0.05428549 -0.02582127  0.01431385
 -0.04862202  0.04830271  0.04982758 -0.00992873 -0.05828618  0.01890554
  0.02955686  0.03386271 -0.02366181 -0.00109623 -0.0876537   0.06131825
  0.01283663  0.04931158 -0.09921002  0.07746825 -0.04603904  0.02640963
  0.08402442 -0.03004779  0.05487857  0.01349359  0.01015737 -0.03575773
 -0.07778013  0.0401667  -0.02730337 -0.00655772 -0.04872382  0.09071098
 -0.00181856  0.00278756 -0.03579491  0.07436091  0.07436804  0.02890064
  0.09422247  0.0483967   0.0033945   0.01541476  0.12385175  0.07624973
  0.04579676 -0.07855049  0.02853555 -0.01115793]",0.31212121212121213,Positivo,[]
UgicaQKABWnGzngCoAEC,9pr1oE34bIM,"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",False,False,False,False,False,False,False,False,False,False,False,False,when are people of this country going to learn it isnt the police that is the enemy it is the mediathey are the ones lighting the so called fire and stirring the pot,"['people', 'country', 'going', 'learn', 'isnt', 'police', 'enemy', 'mediathey', 'one', 'lighting', 'called', 'fire', 'stirring', 'pot']",174,-0.04269055379384585,-0.04269055379384585,"[-0.04565341  0.05877594  0.01443896 -0.00941271  0.02115552 -0.10304496
  0.01288891  0.1365352  -0.0506668  -0.02738794 -0.03257079 -0.1150059
 -0.02741715  0.03355312  0.01479189 -0.03828258  0.00289231 -0.07195631
 -0.00498314 -0.11456689  0.03231439  0.03744518  0.03067413 -0.06009609
 -0.01948325  0.00125312 -0.04230464 -0.05335879 -0.05366287 -0.00807443
  0.075791    0.02908142  0.01060724 -0.02383573 -0.02114306  0.07986546
  0.01365894 -0.05571842 -0.03535038 -0.11922169  0.00147265 -0.05339573
 -0.03048173 -0.00147989  0.04862045 -0.01020614 -0.04131725 -0.02484925
  0.03220716  0.03122933  0.04626069 -0.05653465 -0.02347575  0.01254444
 -0.04693366  0.04329566  0.04762038 -0.01122559 -0.0549521   0.02128247
  0.02432829  0.03087932 -0.02150165  0.0004179  -0.08406641  0.05635466
  0.01268454  0.04624618 -0.09403994  0.07210127 -0.04403823  0.0231248
  0.08131806 -0.02880648  0.05364373  0.01503086  0.0071621  -0.03463953
 -0.07613692  0.03635534 -0.02409228 -0.00694214 -0.04709351  0.08647534
 -0.00144762  0.004213   -0.03436111  0.06513423  0.07178751  0.0258565
  0.08505759  0.04794252  0.0046189   0.01511487  0.11631554  0.07265353
  0.03832867 -0.07330599  0.02626095 -0.01384557]",0.0,Neutro,[]
UgicXd44QtS0D3gCoAEC,9pr1oE34bIM,"As always Mr. Molyneux, excellent video.",False,False,False,False,False,False,False,False,False,False,False,False,as always mr molyneux excellent video,"['always', 'mr', 'molyneux', 'excellent', 'video']",40,-0.537803433175475,-0.537803433175475,"[-4.47704569e-02  5.56396022e-02  1.12902764e-02 -7.91137759e-03
  1.59859732e-02 -9.71576720e-02  1.41429333e-02  1.29688919e-01
 -4.86506522e-02 -2.74582114e-02 -3.21523845e-02 -1.01173066e-01
 -2.73973402e-02  2.86498331e-02  1.45549122e-02 -3.57844718e-02
 -3.63540748e-04 -7.21787587e-02 -2.10685772e-03 -1.12393953e-01
  2.86810584e-02  3.85118984e-02  2.58759595e-02 -5.38446009e-02
 -1.49980709e-02  5.24981041e-03 -4.24945764e-02 -5.20785861e-02
 -5.11002056e-02 -5.34988195e-03  7.22733289e-02  2.47792937e-02
  1.23256594e-02 -1.93015989e-02 -1.80444308e-02  7.63710886e-02
  1.34884892e-02 -5.36766052e-02 -3.16772200e-02 -1.12582661e-01
 -6.04103334e-05 -4.79180329e-02 -2.69010179e-02 -5.54452825e-04
  4.85157780e-02 -8.84948485e-03 -4.44223732e-02 -1.69443227e-02
  2.66222768e-02  2.71157138e-02  4.17141467e-02 -4.90401499e-02
 -2.31539942e-02  1.31801665e-02 -4.31390256e-02  4.31201532e-02
  4.19229083e-02 -7.16591766e-03 -5.13058081e-02  1.82771944e-02
  2.60431226e-02  2.60089394e-02 -1.70013644e-02 -6.31071802e-04
 -7.76137561e-02  5.05138636e-02  1.08023779e-02  4.21325341e-02
 -8.16680044e-02  6.67095110e-02 -4.75896336e-02  2.25950126e-02
  6.81905895e-02 -2.24367976e-02  4.76434268e-02  1.42556075e-02
  8.93296674e-03 -2.50863079e-02 -6.49506301e-02  3.29062454e-02
 -2.26445533e-02 -1.35750952e-03 -4.13149074e-02  8.13300759e-02
  1.89662469e-03  5.84942102e-03 -2.98348013e-02  6.51943535e-02
  6.55066743e-02  2.41665728e-02  7.86580592e-02  4.80594262e-02
  5.22882957e-03  1.54824778e-02  1.07612871e-01  7.11204559e-02
  3.77094708e-02 -6.90652356e-02  1.90692581e-02 -1.28561202e-02]",1.0,Positivo,['PERSON']
UgidFDMnBCsYXngCoAEC,9pr1oE34bIM,"Stop advertising swisher sweets lol , ur a racist point blank  .",True,True,False,False,False,False,False,False,False,False,False,False,stop advertising swisher sweets lol  ur a racist point blank  ,"['stop', 'advertising', 'swisher', 'sweet', 'lol', 'ur', 'racist', 'point', 'blank']",64,-0.4491264995548847,-0.4491264995548847,"[-0.02165752  0.02934826  0.00841037  0.00178946  0.00963935 -0.05334415
  0.00415784  0.0692706  -0.02283923 -0.01229365 -0.01792247 -0.05555649
 -0.01273277  0.01760755  0.01006296 -0.01974163 -0.00252375 -0.03757961
 -0.00049647 -0.05779515  0.01617777  0.01966952  0.01170342 -0.02500082
 -0.00781329 -0.00066933 -0.02027961 -0.0263187  -0.0231246  -0.00255608
  0.03550583  0.01237463  0.00632915 -0.00981622 -0.01098976  0.04144971
  0.00641781 -0.02750428 -0.01804153 -0.06281584  0.00517971 -0.02690791
 -0.01398259 -0.00095882  0.0234463  -0.00961516 -0.0222482  -0.00887136
  0.0173436   0.01642542  0.02069876 -0.02968967 -0.0108719   0.00657227
 -0.02164782  0.02545488  0.02332353 -0.00180156 -0.02958936  0.0068825
  0.01301763  0.01627994 -0.01382087 -0.00056994 -0.04098244  0.02886874
  0.00654552  0.02287024 -0.04725648  0.03717576 -0.02096172  0.01101168
  0.04140527 -0.01734268  0.02730973  0.00712251  0.0060899  -0.01725247
 -0.03943605  0.01653619 -0.01556346 -0.00128128 -0.02427791  0.04345184
 -0.00182842  0.00319587 -0.01456106  0.03152651  0.03589926  0.0127502
  0.04145962  0.02155853  0.00306932  0.0100919   0.05735595  0.03465471
  0.01909528 -0.03658668  0.01282139 -0.0055552 ]",0.4,Positivo,[]
